"X.x","well","measure_date","napon_ab","napon_bc","napon_ca","elektricna_struja_fazaa","elektricna_struja_fazab","elektricna_struja_fazac","koeficijent_kapaciteta","frekvencija","radno_opterecenje","aktivna_snaga","pritisak_na_prijemu_pumpe","temperatura_motora","temperatura_u_busotini","X.y","esp_type","date_time","label","napon_change","struja_change","frekvencija_change","pritisak_change","temperatura_motora_change","temperatura_busotine_change"
553032,"well_9",2020-09-26 13:30:52,403,399,397,0,0,0,100,0,0,0,22,131,125,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553033,"well_9",2020-09-26 13:31:03,403,399,397,0,0,0,100,0,0,0,22,131,125,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553034,"well_9",2020-09-26 13:31:14,403,399,397,0,0,0,100,0,0,0,22,131,125,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553035,"well_9",2020-09-26 13:31:24,403,399,397,0,0,0,100,0,0,0,22,131,125,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553036,"well_9",2020-09-26 13:31:51,403,399,397,0,0,0,100,0,0,0,22,131,125,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553037,"well_9",2020-09-26 13:32:18,399,399,396,0,0,0,100,0,0,0,22,131,125,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",-4,0,0,0,0,0
553040,"well_9",2020-09-26 13:32:59,399,399,396,0,0,0,100,0,0,0,23,130,125,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553041,"well_9",2020-09-26 13:33:58,399,399,396,0,0,0,100,0,0,0,23,130,125,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553042,"well_9",2020-09-26 13:34:32,399,399,396,0,0,0,100,0,0,0,23,130,125,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553043,"well_9",2020-09-26 13:35:04,399,399,396,0,0,0,100,0,0,0,23,130,125,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553046,"well_9",2020-09-26 13:36:40,403,399,394,0,0,0,100,0,0,0,23,130,125,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553047,"well_9",2020-09-26 13:37:07,403,399,394,0,0,0,100,0,0,0,23,130,125,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553048,"well_9",2020-09-26 13:37:23,403,399,394,0,0,0,100,0,0,0,23,130,125,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553051,"well_9",2020-09-26 13:39:07,401,401,396,0,0,0,100,0,0,0,23,130,125,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553052,"well_9",2020-09-26 13:40:17,401,401,396,0,0,0,100,0,0,0,23,130,125,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553053,"well_9",2020-09-26 13:42:15,401,401,396,0,0,0,100,0,0,0,23,130,125,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553054,"well_9",2020-09-26 13:43:24,401,401,396,0,0,0,100,0,0,0,23,130,125,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553055,"well_9",2020-09-26 13:43:40,401,401,396,0,0,0,100,0,0,0,23,130,125,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553058,"well_9",2020-09-26 13:45:31,399,397,397,0,0,0,100,0,0,0,23,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553059,"well_9",2020-09-26 13:45:41,399,397,397,0,0,0,100,0,0,0,23,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553060,"well_9",2020-09-26 13:45:57,399,397,397,0,0,0,100,0,0,0,23,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553061,"well_9",2020-09-26 13:46:07,399,397,397,0,0,0,100,0,0,0,23,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553062,"well_9",2020-09-26 13:46:34,399,397,397,0,0,0,100,0,0,0,23,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553063,"well_9",2020-09-26 13:46:45,399,397,397,0,0,0,100,0,0,0,23,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553064,"well_9",2020-09-26 13:47:12,399,397,397,0,0,0,100,0,0,0,23,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553065,"well_9",2020-09-26 13:47:34,399,397,397,0,0,0,100,0,0,0,23,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553066,"well_9",2020-09-26 13:48:06,403,401,396,0,0,0,100,0,0,0,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",4,0,0,1,0,0
553067,"well_9",2020-09-26 13:48:16,403,401,396,0,0,0,100,0,0,0,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553068,"well_9",2020-09-26 13:48:43,403,401,396,0,0,0,100,0,0,0,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553069,"well_9",2020-09-26 13:48:59,403,401,396,0,0,0,100,0,0,0,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553070,"well_9",2020-09-26 13:49:15,403,401,396,0,0,0,100,0,0,0,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553071,"well_9",2020-09-26 13:49:25,403,401,396,0,0,0,100,0,0,0,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553072,"well_9",2020-09-26 13:49:57,403,401,396,0,0,0,100,0,0,0,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553075,"well_9",2020-09-26 13:50:56,401,397,399,0,0,0,100,0,0,0,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553076,"well_9",2020-09-26 13:51:28,401,397,399,0,0,0,100,0,0,0,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553077,"well_9",2020-09-26 13:51:39,401,397,399,0,0,0,100,0,0,0,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553078,"well_9",2020-09-26 13:52:01,401,397,399,0,0,0,100,0,0,0,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553079,"well_9",2020-09-26 13:52:17,401,397,399,0,0,0,100,0,0,0,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553080,"well_9",2020-09-26 13:52:44,401,397,399,0,0,0,100,0,0,0,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553081,"well_9",2020-09-26 13:52:54,401,397,399,0,0,0,100,0,0,0,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553082,"well_9",2020-09-26 13:53:05,401,397,399,0,0,0,100,0,0,0,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553085,"well_9",2020-09-26 13:53:59,403,401,396,0,0,0,100,0,0,0,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553086,"well_9",2020-09-26 13:54:15,403,401,396,0,0,0,100,0,0,0,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553087,"well_9",2020-09-26 13:54:31,403,401,396,0,0,0,100,0,0,0,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553088,"well_9",2020-09-26 13:55:19,403,401,396,0,0,0,100,0,0,0,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553089,"well_9",2020-09-26 13:55:35,403,401,396,0,0,0,100,0,0,0,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553090,"well_9",2020-09-26 13:56:07,403,401,396,0,0,0,100,0,0,0,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553091,"well_9",2020-09-26 13:56:18,403,401,396,0,0,0,100,0,0,0,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553092,"well_9",2020-09-26 13:56:34,401,401,399,0,0,0,100,0,0,0,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",-2,0,0,0,0,0
553093,"well_9",2020-09-26 13:56:45,401,401,399,0,0,0,100,0,0,0,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553094,"well_9",2020-09-26 13:57:06,401,401,399,0,0,0,100,0,0,0,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553095,"well_9",2020-09-26 13:57:17,401,401,399,0,0,0,100,0,0,0,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553096,"well_9",2020-09-26 13:57:49,401,401,399,0,0,0,100,0,0,0,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553097,"well_9",2020-09-26 13:57:59,401,401,399,0,0,0,100,0,0,0,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553098,"well_9",2020-09-26 13:58:10,401,401,399,0,0,0,100,0,0,0,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553099,"well_9",2020-09-26 13:58:21,401,401,399,0,0,0,100,0,0,0,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553100,"well_9",2020-09-26 13:58:37,401,401,399,0,0,0,100,0,0,0,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553101,"well_9",2020-09-26 13:59:30,403,399,396,0,0,0,100,0,0,0,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",2,0,0,0,0,0
553102,"well_9",2020-09-26 13:59:51,403,399,396,0,0,0,100,0,0,0,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553103,"well_9",2020-09-26 14:00:07,403,399,396,0,0,0,100,0,0,0,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553104,"well_9",2020-09-26 14:00:56,403,401,396,0,0,0,100,0,0,0,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553105,"well_9",2020-09-26 14:01:12,403,401,396,0,0,0,100,0,0,0,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553106,"well_9",2020-09-26 14:01:44,403,401,396,0,0,0,100,0,0,0,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553107,"well_9",2020-09-26 14:01:55,403,401,396,0,0,0,100,0,0,0,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553108,"well_9",2020-09-26 14:02:48,403,401,396,0,0,0,100,0,0,0,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553109,"well_9",2020-09-26 14:03:15,377,375,373,21,21,21,91,50.2,74,46,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",-26,21,50.2,0,0,0
553110,"well_9",2020-09-26 14:03:31,377,375,373,21,21,21,91,50.2,74,46,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553111,"well_9",2020-09-26 14:03:47,377,375,373,21,21,21,91,50.2,74,46,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553112,"well_9",2020-09-26 14:03:58,377,375,373,21,21,21,91,50.2,74,46,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553113,"well_9",2020-09-26 14:04:18,377,375,373,21,21,21,91,50.2,74,46,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553114,"well_9",2020-09-26 14:04:34,377,375,373,21,21,21,91,50.2,74,46,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553115,"well_9",2020-09-26 14:04:56,377,375,373,21,21,21,91,50.2,74,46,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553116,"well_9",2020-09-26 14:05:23,380,375,371,21,21,21,92,50.2,73,44,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",3,0,0,0,0,0
553117,"well_9",2020-09-26 14:05:39,380,375,371,21,21,21,92,50.2,73,44,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553118,"well_9",2020-09-26 14:05:55,380,375,371,21,21,21,92,50.2,73,44,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553119,"well_9",2020-09-26 14:06:05,380,375,371,21,21,21,92,50.2,73,44,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553120,"well_9",2020-09-26 14:06:48,380,375,371,21,21,21,92,50.2,73,44,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553121,"well_9",2020-09-26 14:06:59,380,375,371,21,21,21,92,50.2,73,44,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553122,"well_9",2020-09-26 14:07:10,380,375,371,21,21,21,92,50.2,73,44,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553123,"well_9",2020-09-26 14:07:32,380,375,371,21,21,21,92,50.2,73,44,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553124,"well_9",2020-09-26 14:07:43,380,375,371,21,21,21,92,50.2,73,44,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553125,"well_9",2020-09-26 14:08:04,380,375,371,21,21,21,92,50.2,73,44,24,129,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553126,"well_9",2020-09-26 14:08:26,377,375,371,21,21,21,92,50.2,74,46,23,128,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",-3,0,0,-1,-1,0
553127,"well_9",2020-09-26 14:08:41,377,375,371,21,21,21,92,50.2,74,46,23,128,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553128,"well_9",2020-09-26 14:09:03,377,375,371,21,21,21,92,50.2,74,46,23,128,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553129,"well_9",2020-09-26 14:09:19,377,375,371,21,21,21,92,50.2,74,46,23,128,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553130,"well_9",2020-09-26 14:10:29,377,375,371,21,21,21,92,50.2,74,46,23,128,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553131,"well_9",2020-09-26 14:10:51,377,375,371,21,21,21,92,50.2,74,46,23,128,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553132,"well_9",2020-09-26 14:11:23,377,375,371,21,21,21,92,50.2,74,46,23,128,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553133,"well_9",2020-09-26 14:11:44,377,375,371,21,21,21,92,50.2,74,46,23,128,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553134,"well_9",2020-09-26 14:12:11,377,375,371,21,21,21,92,50.2,74,46,23,128,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553135,"well_9",2020-09-26 14:12:32,378,375,373,21,21,21,92,50.2,73,45,23,128,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",1,0,0,0,0,0
553136,"well_9",2020-09-26 14:13:04,378,375,373,21,21,21,92,50.2,73,45,23,128,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553137,"well_9",2020-09-26 14:13:31,378,375,373,21,21,21,92,50.2,73,45,23,128,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553138,"well_9",2020-09-26 14:13:52,404,403,397,0,0,0,100,0,1,0,23,128,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",26,-21,-50.2,0,0,0
553139,"well_9",2020-09-26 14:14:24,403,399,396,0,0,0,100,0,0,0,23,128,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",-1,0,0,0,0,0
553140,"well_9",2020-09-26 14:14:51,403,399,396,0,0,0,100,0,0,0,23,128,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553141,"well_9",2020-09-26 14:15:23,403,399,396,0,0,0,100,0,0,0,23,128,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553142,"well_9",2020-09-26 14:15:50,403,399,396,0,0,0,100,0,0,0,23,128,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553143,"well_9",2020-09-26 14:16:11,403,399,396,0,0,0,100,0,0,0,23,128,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553144,"well_9",2020-09-26 14:16:32,403,399,396,0,0,0,100,0,0,0,23,128,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553145,"well_9",2020-09-26 14:17:05,403,399,396,0,0,0,100,0,0,0,23,128,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553146,"well_9",2020-09-26 14:17:37,401,403,401,0,0,0,100,0,0,0,23,128,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",-2,0,0,0,0,0
553149,"well_9",2020-09-26 14:18:15,401,403,401,0,0,0,100,0,0,0,23,130,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553150,"well_9",2020-09-26 14:18:31,401,403,401,0,0,0,100,0,0,0,23,130,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553151,"well_9",2020-09-26 14:18:53,401,403,401,0,0,0,100,0,0,0,23,130,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553152,"well_9",2020-09-26 14:19:36,401,403,401,0,0,0,100,0,0,0,23,130,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553153,"well_9",2020-09-26 14:19:52,401,403,401,0,0,0,100,0,0,0,23,130,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553156,"well_9",2020-09-26 14:21:17,404,403,396,0,0,0,100,0,0,0,23,131,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553157,"well_9",2020-09-26 14:21:38,404,403,396,0,0,0,100,0,0,0,23,131,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553158,"well_9",2020-09-26 14:22:00,404,403,396,0,0,0,100,0,0,0,23,131,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553159,"well_9",2020-09-26 14:22:27,404,403,396,0,0,0,100,0,0,0,23,131,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553160,"well_9",2020-09-26 14:22:42,404,403,396,0,0,0,100,0,0,0,23,131,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553161,"well_9",2020-09-26 14:23:03,404,403,396,0,0,0,100,0,0,0,23,131,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553162,"well_9",2020-09-26 14:23:36,404,401,399,0,0,0,100,0,0,0,23,132,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,1,0
553163,"well_9",2020-09-26 14:23:52,404,401,399,0,0,0,100,0,0,0,23,132,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553164,"well_9",2020-09-26 14:24:12,404,401,399,0,0,0,100,0,0,0,23,132,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553165,"well_9",2020-09-26 14:24:39,404,401,399,0,0,0,100,0,0,0,23,132,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553166,"well_9",2020-09-26 14:24:55,404,401,399,0,0,0,100,0,0,0,23,132,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553167,"well_9",2020-09-26 14:25:06,404,401,399,0,0,0,100,0,0,0,23,132,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553168,"well_9",2020-09-26 14:25:22,404,401,399,0,0,0,100,0,0,0,23,132,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553169,"well_9",2020-09-26 14:25:33,404,401,399,0,0,0,100,0,0,0,23,132,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553170,"well_9",2020-09-26 14:26:10,404,401,399,0,0,0,100,0,0,0,23,132,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553171,"well_9",2020-09-26 14:26:26,403,401,394,0,0,0,100,0,0,0,23,132,124,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",-1,0,0,0,0,0
553174,"well_9",2020-09-26 14:27:30,403,401,394,0,0,0,100,0,0,0,23,131,125,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553175,"well_9",2020-09-26 14:28:52,403,401,394,0,0,0,100,0,0,0,23,131,125,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553176,"well_9",2020-09-26 14:29:19,401,397,397,0,0,0,100,0,0,0,23,130,125,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",-2,0,0,0,-1,0
553177,"well_9",2020-09-26 14:29:40,401,397,397,0,0,0,100,0,0,0,23,130,125,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553178,"well_9",2020-09-26 14:29:51,401,397,397,0,0,0,100,0,0,0,23,130,125,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553179,"well_9",2020-09-26 14:30:07,401,397,397,0,0,0,100,0,0,0,23,130,125,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553180,"well_9",2020-09-26 14:30:45,401,397,397,0,0,0,100,0,0,0,23,130,125,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553181,"well_9",2020-09-26 14:30:56,401,397,397,0,0,0,100,0,0,0,23,130,125,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553182,"well_9",2020-09-26 14:31:12,401,397,397,0,0,0,100,0,0,0,23,130,125,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553183,"well_9",2020-09-26 14:31:33,401,397,397,0,0,0,100,0,0,0,23,130,125,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553184,"well_9",2020-09-26 14:31:43,401,397,397,0,0,0,100,0,0,0,23,130,125,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553185,"well_9",2020-09-26 14:32:05,401,397,397,0,0,0,100,0,0,0,23,130,125,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553186,"well_9",2020-09-26 14:32:16,401,397,397,0,0,0,100,0,0,0,23,130,125,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553187,"well_9",2020-09-26 14:33:03,403,401,396,0,0,0,100,0,0,0,23,130,125,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",2,0,0,0,0,0
553188,"well_9",2020-09-26 14:33:14,403,401,396,0,0,0,100,0,0,0,23,130,125,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553189,"well_9",2020-09-26 14:33:50,403,401,396,0,0,0,100,0,0,0,23,130,125,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553190,"well_9",2020-09-26 14:34:12,403,401,396,0,0,0,100,0,0,0,23,130,125,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553191,"well_9",2020-09-26 14:34:38,403,401,396,0,0,0,100,0,0,0,23,130,125,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553192,"well_9",2020-09-26 14:35:00,403,401,396,0,0,0,100,0,0,0,23,130,125,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
553193,"well_9",2020-09-26 14:35:21,403,399,401,0,0,0,100,0,0,0,23,130,125,11,"5-30-2250",2020-10-18,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
